label;LE_max;S_max
3165;0.000479093;96.6058
3166;0.000482578;97.2776
3167;0.000484654;97.6773
3168;0.000485346;97.8118
3169;0.000484646;97.6757
3170;0.000482563;97.2751
3171;0.000479067;96.6012
3172;0.000474161;95.6601
3173;0.000467798;94.4414
3174;0.000459986;92.9535
3175;0.000450685;91.1882
3176;0.00043994;89.1623
3177;0.000427758;86.8771
3178;0.000414284;84.3684
3179;0.000399663;81.6625
3180;0.000384247;78.8322
3181;0.000368496;75.9569
3182;0.000353146;73.1748
3183;0.000339216;70.6563
3184;0.000327986;68.6335
3185;0.000321002;67.3732
3186;0.000333484;70.0031
3187;0.000338591;70.8975
3188;0.000347392;72.4662
3189;0.000358782;74.4991
3190;0.000371672;76.8145
3191;0.000385189;79.2539
3192;0.000398693;81.708
3193;0.000411661;84.0795
3194;0.000423814;86.3165
3195;0.000434877;88.3652
3196;0.000444766;90.207
3197;0.000453357;91.8149
3198;0.000460646;93.1858
3199;0.00046659;94.3074
3200;0.00047121;95.1825
3201;0.000474494;95.8052
3202;0.000476464;96.1804
3203;0.000477113;96.3032
3204;0.000476457;96.1792
3205;0.000474479;95.8025
3206;0.000471189;95.1791
3207;0.000466562;94.3024
3208;0.000460613;93.1805
3209;0.000453321;91.8085
3210;0.000444726;90.2008
3211;0.000434842;88.3591
3212;0.000423777;86.3111
3213;0.000411638;84.0757
3214;0.000398671;81.7053
3215;0.000385184;79.2534
3216;0.000371671;76.8152
3217;0.000358793;74.502
3218;0.000347409;72.4696
3219;0.000338608;70.9023
3220;0.000333516;70.0081
3221;0.000344383;72.2928
3222;0.000347952;72.8989
3223;0.000354821;74.0975
3224;0.000364053;75.7284
3225;0.00037481;77.6366
3226;0.000386349;79.6987
3227;0.000398058;81.8027
3228;0.000409514;83.8751
3229;0.000420343;85.8453
3230;0.000430354;87.6775
3231;0.000439345;89.3314
3232;0.000447253;90.7931
3233;0.000453978;92.041
3234;0.000459513;93.0723
3235;0.000463816;93.8757
3236;0.000466897;94.4531
3237;0.00046874;94.7979
3238;0.000469356;94.9142
3239;0.000468734;94.7968
3240;0.000466885;94.4511
3241;0.000463798;93.8725
3242;0.000459489;93.0686
3243;0.000453951;92.0364
3244;0.000447221;90.7882
3245;0.000439316;89.3264
3246;0.000430321;87.6727
3247;0.000420319;85.8414
3248;0.000409489;83.8717
3249;0.000398047;81.8012
3250;0.000386339;79.6978
3251;0.000374813;77.6377
3252;0.000364059;75.73
3253;0.000354833;74.1008
3254;0.000347973;72.9024
3255;0.000344396;72.2969
3256;0.000353803;74.2777
3257;0.000356208;74.6564
3258;0.000361469;75.5573
3259;0.000368921;76.851
